noteId,title,from_deck,to_deck,bucket,source
1686038125266,Maximize Number of Subsequences in a String,Interview::LeetCode,Interview::LeetCode::Extra::15 Greedy,Greedy,heuristic
1686038125268,Minimum Operations to Halve Array Sum,Interview::LeetCode,Interview::LeetCode::Extra::08 Heap - Priority Queue,Heap - Priority Queue,heuristic
1686038125270,Minimum White Tiles After Covering With Carpets,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038125272,Count Hills and Valleys in an Array,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125274,Count Collisions on a Road,Interview::LeetCode,Interview::LeetCode::Extra::04 Stack,Stack,heuristic
1686038125276,Maximum Points in an Archery Competition,Interview::LeetCode,Interview::LeetCode::Extra::18 Bit Manipulation,Bit Manipulation,heuristic
1686038125278,Longest Substring of One Repeating Character,Interview::LeetCode,Interview::LeetCode::Extra::07 Trees,Trees,heuristic
1686038125280,Minimum Health to Beat Game,Interview::LeetCode,Interview::LeetCode::Extra::15 Greedy,Greedy,heuristic
1686038125282,Find the Difference of Two Arrays,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125284,Minimum Deletions to Make Array Beautiful,Interview::LeetCode,Interview::LeetCode::Extra::04 Stack,Stack,heuristic
1686038125286,Find Palindrome With Fixed Length,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038125288,Maximum Value of K Coins From Piles,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038125290,Maximum Sum Score of Array,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125292,Minimum Bit Flips to Convert Number,Interview::LeetCode,Interview::LeetCode::Extra::18 Bit Manipulation,Bit Manipulation,heuristic
1686038125294,Find Triangular Sum of an Array,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038125296,Number of Ways to Select Buildings,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038125298,Sum of Scores of Built Strings,Interview::LeetCode,Interview::LeetCode::Extra::10 Tries,Tries,heuristic
1686038125300,Minimum Number of Operations to Convert Time,Interview::LeetCode,Interview::LeetCode::Extra::15 Greedy,Greedy,heuristic
1686038125302,Find Players With Zero or One Losses,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125304,Maximum Candies Allocated to K Children,Interview::LeetCode,Interview::LeetCode::Extra::05 Binary Search,Binary Search,heuristic
1686038125306,Encrypt and Decrypt Strings,Interview::LeetCode,Interview::LeetCode::Extra::10 Tries,Tries,heuristic
1686038125308,Users With Two Purchases Within Seven Days,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038125310,Check if an Array Is Consecutive,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125312,The Users That Are Eligible for Discount,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038125314,Largest Number After Digit Swaps by Parity,Interview::LeetCode,Interview::LeetCode::Extra::08 Heap - Priority Queue,Heap - Priority Queue,heuristic
1686038125316,Minimize Result by Adding Parentheses to Expression,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125318,Maximum Product After K Increments,Interview::LeetCode,Interview::LeetCode::Extra::08 Heap - Priority Queue,Heap - Priority Queue,heuristic
1686038125320,Maximum Total Beauty of the Gardens,Interview::LeetCode,Interview::LeetCode::Extra::02 Two Pointers,Two Pointers,heuristic
1686038125322,Add Two Integers,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038125324,Root Equals Sum of Children,Interview::LeetCode,Interview::LeetCode::Extra::07 Trees,Trees,heuristic
1686038125326,Count Positions on Street With Required Brightness,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125328,Number of Times a Driver Was a Passenger,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038125330,Find Closest Number to Zero,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125332,Number of Ways to Buy Pens and Pencils,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038125334,Design an ATM Machine,Interview::LeetCode,Interview::LeetCode::Extra::15 Greedy,Greedy,heuristic
1686038125336,Maximum Score of a Node Sequence,Interview::LeetCode,Interview::LeetCode::Extra::11 Graphs,Graphs,heuristic
1686038125338,Calculate Digit Sum of a String,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125340,Minimum Rounds to Complete All Tasks,Interview::LeetCode,Interview::LeetCode::Extra::15 Greedy,Greedy,heuristic
1686038125342,Maximum Trailing Zeros in a Cornered Path,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038125344,Longest Path With Different Adjacent Characters,Interview::LeetCode,Interview::LeetCode::Extra::11 Graphs,Graphs,heuristic
1686038125346,Maximum Cost of Trip With K Highways,Interview::LeetCode,Interview::LeetCode::Extra::11 Graphs,Graphs,heuristic
1686038125348,Intersection of Multiple Arrays,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125350,Count Lattice Points Inside a Circle,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038125352,Count Number of Rectangles Containing Each Point,Interview::LeetCode,Interview::LeetCode::Extra::07 Trees,Trees,heuristic
1686038125354,Number of Flowers in Full Bloom,Interview::LeetCode,Interview::LeetCode::Extra::05 Binary Search,Binary Search,heuristic
1686038125356,Dynamic Pivoting of a Table,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038125358,Dynamic Unpivoting of a Table,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038125360,Design Video Sharing Platform,Interview::LeetCode,Interview::LeetCode::Extra::04 Stack,Stack,heuristic
1686038125362,Count Prefixes of a Given String,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125364,Minimum Average Difference,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125366,Count Unguarded Cells in the Grid,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038125368,Escape the Spreading Fire,Interview::LeetCode,Interview::LeetCode::Extra::11 Graphs,Graphs,heuristic
1686038125370,Remove Digit From Number to Maximize Result,Interview::LeetCode,Interview::LeetCode::Extra::15 Greedy,Greedy,heuristic
1686038125372,Minimum Consecutive Cards to Pick Up,Interview::LeetCode,Interview::LeetCode::Extra::03 Sliding Window,Sliding Window,heuristic
1686038125374,K Divisible Elements Subarrays,Interview::LeetCode,Interview::LeetCode::Extra::10 Tries,Tries,heuristic
1686038125376,Total Appeal of A String,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038125378,Make Array Non-decreasing or Non-increasing,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038125380,Largest 3-Same-Digit Number in String,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125382,Count Nodes Equal to Average of Subtree,Interview::LeetCode,Interview::LeetCode::Extra::07 Trees,Trees,heuristic
1686038125384,Count Number of Texts,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038125386, Check if There Is a Valid Parentheses String Path,Interview::LeetCode,Interview::LeetCode::Extra::14 2-D Dynamic Programming,2-D Dynamic Programming,heuristic
1686038125388,Minimum Number of Keypresses,Interview::LeetCode,Interview::LeetCode::Extra::15 Greedy,Greedy,heuristic
1686038125390,Find the K-Beauty of a Number,Interview::LeetCode,Interview::LeetCode::Extra::03 Sliding Window,Sliding Window,heuristic
1686038125392,Number of Ways to Split Array,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125394,Maximum White Tiles Covered by a Carpet,Interview::LeetCode,Interview::LeetCode::Extra::05 Binary Search,Binary Search,heuristic
1686038125396,Substring With Largest Variance,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038125398,Find Resultant Array After Removing Anagrams,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125400,Maximum Consecutive Floors Without Special Floors,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125402,Largest Combination With Bitwise AND Greater Than Zero,Interview::LeetCode,Interview::LeetCode::Extra::18 Bit Manipulation,Bit Manipulation,heuristic
1686038125404,Count Integers in Intervals,Interview::LeetCode,Interview::LeetCode::Extra::16 Intervals,Intervals,heuristic
1686038125406,Closest Node to Path in Tree,Interview::LeetCode,Interview::LeetCode::Extra::07 Trees,Trees,heuristic
1686038125408,Percentage of Letter in String,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125410,Maximum Bags With Full Capacity of Rocks,Interview::LeetCode,Interview::LeetCode::Extra::15 Greedy,Greedy,heuristic
1686038125412,Minimum Lines to Represent a Line Chart,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038125414,Sum of Total Strength of Wizards,Interview::LeetCode,Interview::LeetCode::Extra::04 Stack,Stack,heuristic
1686038125416,Number of People That Can Be Seen in a Grid,Interview::LeetCode,Interview::LeetCode::Extra::04 Stack,Stack,heuristic
1686038125418,Check if Number Has Equal Digit Count and Digit Value,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125420,Sender With Largest Word Count,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125422,Maximum Total Importance of Roads,Interview::LeetCode,Interview::LeetCode::Extra::11 Graphs,Graphs,heuristic
1686038125424,Booking Concert Tickets in Groups,Interview::LeetCode,Interview::LeetCode::Extra::07 Trees,Trees,heuristic
1686038125426,Rearrange Characters to Make Target String,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125428,Apply Discount to Prices,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125430,Steps to Make Array Non-decreasing,Interview::LeetCode,Interview::LeetCode::Extra::04 Stack,Stack,heuristic
1686038125432,Minimum Obstacle Removal to Reach Corner,Interview::LeetCode,Interview::LeetCode::Extra::12 Advanced Graphs,Advanced Graphs,heuristic
1686038125434,Maximum Profit From Trading Stocks,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038125436,Products With Three or More Orders in Two Consecutive Years,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038125438,Min Max Game,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125440,Partition Array Such That Maximum Difference Is K,Interview::LeetCode,Interview::LeetCode::Extra::15 Greedy,Greedy,heuristic
1686038125442,Replace Elements in an Array,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125444,Design a Text Editor,Interview::LeetCode,Interview::LeetCode::Extra::04 Stack,Stack,heuristic
1686038125446,Jump Game VIII,Interview::LeetCode,Interview::LeetCode::Extra::12 Advanced Graphs,Advanced Graphs,heuristic
1686038125448,Tasks Count in the Weekend,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038125450,Strong Password Checker II,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125452,Successful Pairs of Spells and Potions,Interview::LeetCode,Interview::LeetCode::Extra::02 Two Pointers,Two Pointers,heuristic
1686038125454,Match Substring After Replacement,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125456,Count Subarrays With Score Less Than K,Interview::LeetCode,Interview::LeetCode::Extra::03 Sliding Window,Sliding Window,heuristic
1686038125458,Calculate Amount Paid in Taxes,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125460,Minimum Path Cost in a Grid,Interview::LeetCode,Interview::LeetCode::Extra::14 2-D Dynamic Programming,2-D Dynamic Programming,heuristic
1686038125462,Fair Distribution of Cookies,Interview::LeetCode,Interview::LeetCode::Extra::09 Backtracking,Backtracking,heuristic
1686038125464,Naming a Company,Interview::LeetCode,Interview::LeetCode::Extra::18 Bit Manipulation,Bit Manipulation,heuristic
1686038125466,Check for Contradictions in Equations,Interview::LeetCode,Interview::LeetCode::Extra::11 Graphs,Graphs,heuristic
1686038125468,Arrange Table by Gender,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038125470,Greatest English Letter in Upper and Lower Case,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125472,Sum of Numbers With Units Digit K,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038125474,Longest Binary Subsequence Less Than or Equal to K,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038125476,Selling Pieces of Wood,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038125478,Minimum Flips in Binary Tree to Get Result,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038125480,The First Day of the Maximum Recorded Degree in Each City,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038125482,Count Asterisks,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125484,Count Unreachable Pairs of Nodes in an Undirected Graph,Interview::LeetCode,Interview::LeetCode::Extra::11 Graphs,Graphs,heuristic
1686038125486,Maximum XOR After Operations ,Interview::LeetCode,Interview::LeetCode::Extra::18 Bit Manipulation,Bit Manipulation,heuristic
1686038125488,Number of Distinct Roll Sequences,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038125490,Check if Matrix Is X-Matrix,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038125492,Count Number of Ways to Place Houses,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038125494,Maximum Score Of Spliced Array,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038125496,Minimum Score After Removals on a Tree,Interview::LeetCode,Interview::LeetCode::Extra::07 Trees,Trees,heuristic
1686038125498,Find Minimum Time to Finish All Jobs II,Interview::LeetCode,Interview::LeetCode::Extra::15 Greedy,Greedy,heuristic
1686038125500,Product Sales Analysis IV,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038125502,Decode the Message,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125504,Spiral Matrix IV,Interview::LeetCode,Interview::LeetCode::Extra::06 Linked List,Linked List,heuristic
1686038125506,Number of People Aware of a Secret,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038125508,Number of Increasing Paths in a Grid,Interview::LeetCode,Interview::LeetCode::Extra::11 Graphs,Graphs,heuristic
1686038125510,Product Sales Analysis V,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038125512,Valid Palindrome IV,Interview::LeetCode,Interview::LeetCode::Extra::02 Two Pointers,Two Pointers,heuristic
1686038125514,Evaluate Boolean Binary Tree,Interview::LeetCode,Interview::LeetCode::Extra::07 Trees,Trees,heuristic
1686038125516,The Latest Time to Catch a Bus,Interview::LeetCode,Interview::LeetCode::Extra::02 Two Pointers,Two Pointers,heuristic
1686038125518,Minimum Sum of Squared Difference,Interview::LeetCode,Interview::LeetCode::Extra::08 Heap - Priority Queue,Heap - Priority Queue,heuristic
1686038125520,Subarray With Elements Greater Than Varying Threshold,Interview::LeetCode,Interview::LeetCode::Extra::11 Graphs,Graphs,heuristic
1686038125522,Minimum Amount of Time to Fill Cups,Interview::LeetCode,Interview::LeetCode::Extra::08 Heap - Priority Queue,Heap - Priority Queue,heuristic
1686038125524,Smallest Number in Infinite Set,Interview::LeetCode,Interview::LeetCode::Extra::08 Heap - Priority Queue,Heap - Priority Queue,heuristic
1686038125526,Move Pieces to Obtain a String,Interview::LeetCode,Interview::LeetCode::Extra::02 Two Pointers,Two Pointers,heuristic
1686038125528,Count the Number of Ideal Arrays,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038125530,All the Matches of the League,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038125532,Minimum Adjacent Swaps to Make a Valid Array,Interview::LeetCode,Interview::LeetCode::Extra::15 Greedy,Greedy,heuristic
1686038125534,Maximum Number of Pairs in Array,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125536,Max Sum of a Pair With Equal Sum of Digits,Interview::LeetCode,Interview::LeetCode::Extra::08 Heap - Priority Queue,Heap - Priority Queue,heuristic
1686038125538,Query Kth Smallest Trimmed Number,Interview::LeetCode,Interview::LeetCode::Extra::08 Heap - Priority Queue,Heap - Priority Queue,heuristic
1686038125540,Minimum Deletions to Make Array Divisible,Interview::LeetCode,Interview::LeetCode::Extra::08 Heap - Priority Queue,Heap - Priority Queue,heuristic
1686038125542,Finding the Number of Visible Mountains,Interview::LeetCode,Interview::LeetCode::Extra::04 Stack,Stack,heuristic
1686038125544,Compute the Rank as a Percentage,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038125546,Best Poker Hand,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125548,Number of Zero-Filled Subarrays,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038125550,Design a Number Container System,Interview::LeetCode,Interview::LeetCode::Extra::08 Heap - Priority Queue,Heap - Priority Queue,heuristic
1686038125552,Shortest Impossible Sequence of Rolls,Interview::LeetCode,Interview::LeetCode::Extra::15 Greedy,Greedy,heuristic
1686038125554,First Letter to Appear Twice,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125556,Equal Row and Column Pairs,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038125558,Design a Food Rating System,Interview::LeetCode,Interview::LeetCode::Extra::08 Heap - Priority Queue,Heap - Priority Queue,heuristic
1686038125560,Number of Excellent Pairs,Interview::LeetCode,Interview::LeetCode::Extra::05 Binary Search,Binary Search,heuristic
1686038125562,Maximum Number of Books You Can Take,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038125564,Number of Unique Subjects Taught by Each Teacher,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038125566,Make Array Zero by Subtracting Equal Amounts,Interview::LeetCode,Interview::LeetCode::Extra::08 Heap - Priority Queue,Heap - Priority Queue,heuristic
1686038125568,Maximum Number of Groups Entering a Competition,Interview::LeetCode,Interview::LeetCode::Extra::05 Binary Search,Binary Search,heuristic
1686038125570,Find Closest Node to Given Two Nodes,Interview::LeetCode,Interview::LeetCode::Extra::11 Graphs,Graphs,heuristic
1686038125572,Longest Cycle in a Graph,Interview::LeetCode,Interview::LeetCode::Extra::11 Graphs,Graphs,heuristic
1686038125574,Minimum Costs Using the Train Line,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038125576,Generate the Invoice,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038125578,Merge Similar Items,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125580,Count Number of Bad Pairs,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125582,Task Scheduler II,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125584,Minimum Replacements to Sort the Array,Interview::LeetCode,Interview::LeetCode::Extra::15 Greedy,Greedy,heuristic
1686038125586,Number of Arithmetic Triplets,Interview::LeetCode,Interview::LeetCode::Extra::02 Two Pointers,Two Pointers,heuristic
1686038125588,Reachable Nodes With Restrictions,Interview::LeetCode,Interview::LeetCode::Extra::11 Graphs,Graphs,heuristic
1686038125590,Check if There is a Valid Partition For The Array,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038125592,Longest Ideal Subsequence,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038125594,Minimize Maximum Value in a Grid,Interview::LeetCode,Interview::LeetCode::Extra::11 Graphs,Graphs,heuristic
1686038125596,Calculate the Influence of Each Salesperson,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038125598,Largest Local Values in a Matrix,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
1686038125600,Node With Highest Edge Score,Interview::LeetCode,Interview::LeetCode::Extra::11 Graphs,Graphs,heuristic
1686038125602,Construct Smallest Number From DI String,Interview::LeetCode,Interview::LeetCode::Extra::09 Backtracking,Backtracking,heuristic
1686038125604,Count Special Integers,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038125606,Sort the Olympic Table,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038125608,Choose Edges to Maximize Score in a Tree,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038125610,Minimum Recolors to Get K Consecutive Black Blocks,Interview::LeetCode,Interview::LeetCode::Extra::03 Sliding Window,Sliding Window,heuristic
1686038125612,Time Needed to Rearrange a Binary String,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038125614,Shifting Letters II,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125616,Maximum Segment Sum After Removals,Interview::LeetCode,Interview::LeetCode::Extra::11 Graphs,Graphs,heuristic
1686038125618,Minimum Hours of Training to Win a Competition,Interview::LeetCode,Interview::LeetCode::Extra::15 Greedy,Greedy,heuristic
1686038125620,Largest Palindromic Number,Interview::LeetCode,Interview::LeetCode::Extra::15 Greedy,Greedy,heuristic
1686038125622,Amount of Time for Binary Tree to Be Infected,Interview::LeetCode,Interview::LeetCode::Extra::07 Trees,Trees,heuristic
1686038125624,Find the K-Sum of an Array,Interview::LeetCode,Interview::LeetCode::Extra::08 Heap - Priority Queue,Heap - Priority Queue,heuristic
1686038125626,Median of a Row Wise Sorted Matrix,Interview::LeetCode,Interview::LeetCode::Extra::05 Binary Search,Binary Search,heuristic
1686038125628,Change Null Values in a Table to the Previous Value,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038125630,Longest Subsequence With Limited Sum,Interview::LeetCode,Interview::LeetCode::Extra::05 Binary Search,Binary Search,heuristic
1686038125632,Removing Stars From a String,Interview::LeetCode,Interview::LeetCode::Extra::04 Stack,Stack,heuristic
1686038125634,Minimum Amount of Time to Collect Garbage,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125636,Build a Matrix With Conditions,Interview::LeetCode,Interview::LeetCode::Extra::11 Graphs,Graphs,heuristic
1686038125638,Count Strictly Increasing Subarrays,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038125640,Employees With Deductions,Interview::LeetCode,Interview::LeetCode::Extra::99 Off-Roadmap::SQL & Database,SQL & Database,heuristic
1686038125642,Find Subarrays With Equal Sum,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125644,Strictly Palindromic Number,Interview::LeetCode,Interview::LeetCode::Extra::02 Two Pointers,Two Pointers,heuristic
1686038125646,Maximum Rows Covered by Columns,Interview::LeetCode,Interview::LeetCode::Extra::09 Backtracking,Backtracking,heuristic
1686038125648,Maximum Number of Robots Within Budget,Interview::LeetCode,Interview::LeetCode::Extra::08 Heap - Priority Queue,Heap - Priority Queue,heuristic
1686038125650,Check Distances Between Same Letters,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125652,Number of Ways to Reach a Position After Exactly k Steps,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038125654,Longest Nice Subarray,Interview::LeetCode,Interview::LeetCode::Extra::03 Sliding Window,Sliding Window,heuristic
1686038125656,Meeting Rooms III,Interview::LeetCode,Interview::LeetCode::Extra::16 Intervals,Intervals,heuristic
1686038125658,Minimum Time to Kill All Monsters,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038125660,Most Frequent Even Element,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125662,Optimal Partition of String,Interview::LeetCode,Interview::LeetCode::Extra::15 Greedy,Greedy,heuristic
1686038125664,Divide Intervals Into Minimum Number of Groups,Interview::LeetCode,Interview::LeetCode::Extra::16 Intervals,Intervals,heuristic
1686038125666,Longest Increasing Subsequence II,Interview::LeetCode,Interview::LeetCode::Extra::13 1-D Dynamic Programming,1-D Dynamic Programming,heuristic
1686038125668,Design SQL,Interview::LeetCode,Interview::LeetCode::Extra::01 Arrays & Hashing,Arrays & Hashing,heuristic
1686038125670,Count Days Spent Together,Interview::LeetCode,Interview::LeetCode::Extra::17 Math & Geometry,Math & Geometry,heuristic
